name,area,postcode,suburb
Beenak Nature Conservation Area,125.683,3139,Seville
Beenak Nature Conservation Area,125.683,3139,Seville East
Beenak Nature Conservation Area,125.683,3139,Beenak
Beenak Nature Conservation Area,125.683,3139,Don Valley
Beenak Nature Conservation Area,125.683,3139,Hoddles Creek
Beenak Nature Conservation Area,125.683,3139,Launching Place
Beenak Nature Conservation Area,125.683,3139,Seville
Beenak Nature Conservation Area,125.683,3139,Seville East
Bunyip State Park,16646.352,3783,Gembrook
Bunyip State Park,16646.352,3783,Gembrook
Bunyip State Park,16646.352,3783,Gembrook
The Pines Flora And Fauna Reserve,206.153,3200,Frankston North
The Pines Flora And Fauna Reserve,206.153,3200,Frankston North
The Pines Flora And Fauna Reserve,206.153,3200,Frankston North
The Pines Flora And Fauna Reserve,206.153,3200,Frankston North
The Pines Flora And Fauna Reserve,206.153,3200,Frankston North
The Pines Flora And Fauna Reserve,206.153,3200,Frankston North
Devilbend Natural Features Reserve,1007.101,3915,Hastings
Devilbend Natural Features Reserve,1007.101,3915,Hastings
Devilbend Natural Features Reserve,1007.101,3915,Hastings
Devilbend Natural Features Reserve,1007.101,3915,Hastings
Devilbend Natural Features Reserve,1007.101,3915,Hastings
Devilbend Natural Features Reserve,1007.101,3915,Hastings
Yarra Valley Parklands,942.644,3084,Eaglemont
Yarra Valley Parklands,942.644,3084,Heidelberg
Yarra Valley Parklands,942.644,3084,Rosanna
Yarra Valley Parklands (Com),139.833,3084,Eaglemont
Yarra Valley Parklands (Com),139.833,3084,Heidelberg
Yarra Valley Parklands (Com),139.833,3084,Rosanna
Yarra Valley Parklands (Com),139.833,3084,Eaglemont
Yarra Valley Parklands (Com),139.833,3084,Heidelberg
Yarra Valley Parklands (Com),139.833,3084,Rosanna
Yarra Valley Parklands,942.644,3084,Eaglemont
Yarra Valley Parklands,942.644,3084,Heidelberg
Yarra Valley Parklands,942.644,3084,Rosanna
Yarra Valley Parklands,942.644,3084,Eaglemont
Yarra Valley Parklands,942.644,3084,Heidelberg
Yarra Valley Parklands,942.644,3084,Rosanna
Yarra Valley Parklands (Com),139.833,3084,Eaglemont
Yarra Valley Parklands (Com),139.833,3084,Heidelberg
Yarra Valley Parklands (Com),139.833,3084,Rosanna
Mornington Peninsula National Park,2682.736,3929,Flinders
Mornington Peninsula National Park,2682.736,3929,Flinders
Mornington Peninsula National Park,2682.736,3929,Flinders
Port Phillip Bay Coastal Reserve (Com),600.076,3941,Rye
Port Phillip Bay Coastal Reserve (Com),600.076,3941,Tootgarook
Rye Pier,0.751,3941,Rye
Rye Pier,0.751,3941,Tootgarook
Yarra Valley Parklands,942.644,3093,Lower Plenty
Yarra Valley Parklands,942.644,3093,Lower Plenty
Yarra Valley Parklands,942.644,3093,Lower Plenty
Yarra Valley Parklands,942.644,3093,Lower Plenty
Yarra Valley Parklands (Com),139.833,3093,Lower Plenty
Yarra Valley Parklands,942.644,3093,Lower Plenty
Yarra Valley Parklands,942.644,3093,Lower Plenty
Yarra Valley Parklands,942.644,3093,Lower Plenty
Yarra Valley Parkland (Addition),0.38,3093,Lower Plenty
Mississippi No. 1 Mill Historic & Cultural Features Res.,73.022,3799,Big Pats Creek
Mississippi No. 1 Mill Historic & Cultural Features Res.,73.022,3799,East Warburton
Mississippi No. 1 Mill Historic & Cultural Features Res.,73.022,3799,McMahons Creek
Mississippi No. 1 Mill Historic & Cultural Features Res.,73.022,3799,Millgrove
Mississippi No. 1 Mill Historic & Cultural Features Res.,73.022,3799,Reefton
Ada River Sawmills Historic & Cultural Features Res.,334.999,3799,Big Pats Creek
Ada River Sawmills Historic & Cultural Features Res.,334.999,3799,East Warburton
Ada River Sawmills Historic & Cultural Features Res.,334.999,3799,McMahons Creek
Ada River Sawmills Historic & Cultural Features Res.,334.999,3799,Millgrove
Ada River Sawmills Historic & Cultural Features Res.,334.999,3799,Reefton
Yarra Ranges National Park,77240.895,3799,Big Pats Creek
Yarra Ranges National Park,77240.895,3799,East Warburton
Yarra Ranges National Park,77240.895,3799,McMahons Creek
Yarra Ranges National Park,77240.895,3799,Millgrove
Yarra Ranges National Park,77240.895,3799,Reefton
Yarra Ranges National Park,77240.895,3799,Big Pats Creek
Yarra Ranges National Park,77240.895,3799,East Warburton
Yarra Ranges National Park,77240.895,3799,McMahons Creek
Yarra Ranges National Park,77240.895,3799,Millgrove
Yarra Ranges National Park,77240.895,3799,Reefton
Mcmahons Creek Nature Conservation Reserve,1.042,3799,Big Pats Creek
Mcmahons Creek Nature Conservation Reserve,1.042,3799,East Warburton
Mcmahons Creek Nature Conservation Reserve,1.042,3799,McMahons Creek
Mcmahons Creek Nature Conservation Reserve,1.042,3799,Millgrove
Mcmahons Creek Nature Conservation Reserve,1.042,3799,Reefton
Mcmahons Creek Nature Conservation Reserve,1.042,3799,Big Pats Creek
Mcmahons Creek Nature Conservation Reserve,1.042,3799,East Warburton
Mcmahons Creek Nature Conservation Reserve,1.042,3799,McMahons Creek
Mcmahons Creek Nature Conservation Reserve,1.042,3799,Millgrove
Mcmahons Creek Nature Conservation Reserve,1.042,3799,Reefton
Yarra Ranges National Park,77240.895,3799,Big Pats Creek
Yarra Ranges National Park,77240.895,3799,East Warburton
Yarra Ranges National Park,77240.895,3799,McMahons Creek
Yarra Ranges National Park,77240.895,3799,Millgrove
Yarra Ranges National Park,77240.895,3799,Reefton
Mcmahons Creek Nature Conservation Reserve,1.042,3799,Big Pats Creek
Mcmahons Creek Nature Conservation Reserve,1.042,3799,East Warburton
Mcmahons Creek Nature Conservation Reserve,1.042,3799,McMahons Creek
Mcmahons Creek Nature Conservation Reserve,1.042,3799,Millgrove
Mcmahons Creek Nature Conservation Reserve,1.042,3799,Reefton
Mcmahons Creek Nature Conservation Reserve,1.042,3799,Big Pats Creek
Mcmahons Creek Nature Conservation Reserve,1.042,3799,East Warburton
Mcmahons Creek Nature Conservation Reserve,1.042,3799,McMahons Creek
Mcmahons Creek Nature Conservation Reserve,1.042,3799,Millgrove
Mcmahons Creek Nature Conservation Reserve,1.042,3799,Reefton
North Western Port Nature Conservation Reserve,2008.633,3981,Bayles
North Western Port Nature Conservation Reserve,2008.633,3981,Catani
North Western Port Nature Conservation Reserve,2008.633,3981,Dalmore
North Western Port Nature Conservation Reserve,2008.633,3981,Heath Hill
North Western Port Nature Conservation Reserve,2008.633,3981,Koo Wee Rup
North Western Port Nature Conservation Reserve,2008.633,3981,Bayles
North Western Port Nature Conservation Reserve,2008.633,3981,Catani
North Western Port Nature Conservation Reserve,2008.633,3981,Dalmore
North Western Port Nature Conservation Reserve,2008.633,3981,Heath Hill
North Western Port Nature Conservation Reserve,2008.633,3981,Koo Wee Rup
Point Cook Coastal Park,843.66,3028,Altona Meadows
Point Cook Coastal Park,843.66,3028,Laverton
Point Cook Coastal Park,843.66,3028,Seabrook
Altona Meadows Natural Features Reserve,20.486,3028,Altona Meadows
Altona Meadows Natural Features Reserve,20.486,3028,Laverton
Altona Meadows Natural Features Reserve,20.486,3028,Seabrook
Point Cook Coastal Park,843.66,3028,Altona Meadows
Point Cook Coastal Park,843.66,3028,Laverton
Point Cook Coastal Park,843.66,3028,Seabrook
Bunyip State Park,16646.352,3783,Gembrook
Bunyip State Park,16646.352,3783,Gembrook
Carlton Court House Historic Reserve,0.037,3053,Carlton
Wingrove Park Public Recreation Reserve,10.009,3095,Eltham
Wingrove Park Public Recreation Reserve,10.009,3095,Eltham North
Wingrove Park Public Recreation Reserve,10.009,3095,Research
Yarra Valley Parklands,942.644,3095,Eltham
Yarra Valley Parklands,942.644,3095,Eltham North
Yarra Valley Parklands,942.644,3095,Research
Yarra Valley Parklands,942.644,3095,Eltham
Yarra Valley Parklands,942.644,3095,Eltham North
Yarra Valley Parklands,942.644,3095,Research
Pauline Toner Butterfly Nature Conservation Reserve,2.114,3095,Eltham
Pauline Toner Butterfly Nature Conservation Reserve,2.114,3095,Eltham North
Pauline Toner Butterfly Nature Conservation Reserve,2.114,3095,Research
Eltham Court House Historic & Cultural Features Res.,0.091,3095,Eltham
Eltham Court House Historic & Cultural Features Res.,0.091,3095,Eltham North
Eltham Court House Historic & Cultural Features Res.,0.091,3095,Research
Yarra Valley Parklands,942.644,3095,Eltham
Yarra Valley Parklands,942.644,3095,Eltham North
Yarra Valley Parklands,942.644,3095,Research
Yarra Valley Parklands,942.644,3095,Eltham
Yarra Valley Parklands,942.644,3095,Eltham North
Yarra Valley Parklands,942.644,3095,Research
Yarra Valley Parklands (Com),139.833,3095,Eltham
Yarra Valley Parklands (Com),139.833,3095,Eltham North
Yarra Valley Parklands (Com),139.833,3095,Research
Yarra Valley Parklands,942.644,3095,Eltham
Yarra Valley Parklands,942.644,3095,Eltham North
Yarra Valley Parklands,942.644,3095,Research
Yarra Valley Parklands,942.644,3095,Eltham
Yarra Valley Parklands,942.644,3095,Eltham North
Yarra Valley Parklands,942.644,3095,Research
Yarra Valley Parklands,942.644,3095,Eltham
Yarra Valley Parklands,942.644,3095,Eltham North
Yarra Valley Parklands,942.644,3095,Research
Eltham Bushland Reserve,25.46,3095,Eltham
Eltham Bushland Reserve,25.46,3095,Eltham North
Eltham Bushland Reserve,25.46,3095,Research
Yarra Valley Parkland (Addition),0.791,3095,Eltham
Yarra Valley Parkland (Addition),0.791,3095,Eltham North
Yarra Valley Parkland (Addition),0.791,3095,Research
Yarra Valley Parklands,942.644,3095,Eltham
Yarra Valley Parklands,942.644,3095,Eltham North
Yarra Valley Parklands,942.644,3095,Research
Eltham Bushland Reserve,25.46,3095,Eltham
Eltham Bushland Reserve,25.46,3095,Eltham North
Eltham Bushland Reserve,25.46,3095,Research
Eltham Bushland Reserve,25.46,3095,Eltham
Eltham Bushland Reserve,25.46,3095,Eltham North
Eltham Bushland Reserve,25.46,3095,Research
Yarra Valley Parklands,942.644,3095,Eltham
Yarra Valley Parklands,942.644,3095,Eltham North
Yarra Valley Parklands,942.644,3095,Research
Yarra Valley Parklands,942.644,3095,Eltham
Yarra Valley Parklands,942.644,3095,Eltham North
Yarra Valley Parklands,942.644,3095,Research
Wingrove Park Public Recreation Reserve,10.009,3095,Eltham
Wingrove Park Public Recreation Reserve,10.009,3095,Eltham North
Wingrove Park Public Recreation Reserve,10.009,3095,Research
Gembrook G68 Bushland Reserve,11.529,3812,Maryknoll
Gembrook G68 Bushland Reserve,11.529,3812,Nar Nar Goon
Gembrook G68 Bushland Reserve,11.529,3812,Nar Nar Goon North
Bunyip State Park,16646.352,3783,Gembrook
Bunyip State Park,16646.352,3783,Gembrook
Nar-Nar-Goon G76 Bushland Reserve,7.768,3812,Maryknoll
Nar-Nar-Goon G76 Bushland Reserve,7.768,3812,Nar Nar Goon
Nar-Nar-Goon G76 Bushland Reserve,7.768,3812,Nar Nar Goon North
Nar-Nar-Goon G76 Bushland Reserve,7.768,3812,Maryknoll
Nar-Nar-Goon G76 Bushland Reserve,7.768,3812,Nar Nar Goon
Nar-Nar-Goon G76 Bushland Reserve,7.768,3812,Nar Nar Goon North
Arthurs Seat State Park,566.061,3936,Arthurs Seat
Arthurs Seat State Park,566.061,3936,Dromana
Arthurs Seat State Park,566.061,3936,Safety Beach
Arthurs Seat Sp (Parkdale Estate),23.584,3936,Arthurs Seat
Arthurs Seat Sp (Parkdale Estate),23.584,3936,Dromana
Arthurs Seat Sp (Parkdale Estate),23.584,3936,Safety Beach
Arthurs Seat State Park,566.061,3936,Arthurs Seat
Arthurs Seat State Park,566.061,3936,Dromana
Arthurs Seat State Park,566.061,3936,Safety Beach
Port Phillip Bay Coastal Reserve (Com),600.076,3936,Arthurs Seat
Port Phillip Bay Coastal Reserve (Com),600.076,3936,Dromana
Port Phillip Bay Coastal Reserve (Com),600.076,3936,Safety Beach
Dromana Pier,0.324,3936,Arthurs Seat
Dromana Pier,0.324,3936,Dromana
Dromana Pier,0.324,3936,Safety Beach
Port Phillip Bay Coastal Reserve (Com),600.076,3936,Arthurs Seat
Port Phillip Bay Coastal Reserve (Com),600.076,3936,Dromana
Port Phillip Bay Coastal Reserve (Com),600.076,3936,Safety Beach
Arthurs Seat State Park,566.061,3936,Arthurs Seat
Arthurs Seat State Park,566.061,3936,Dromana
Arthurs Seat State Park,566.061,3936,Safety Beach
Port Phillip Bay Coastal Reserve (Com),600.076,3936,Arthurs Seat
Port Phillip Bay Coastal Reserve (Com),600.076,3936,Dromana
Port Phillip Bay Coastal Reserve (Com),600.076,3936,Safety Beach
Port Phillip Bay Coastal Reserve (Com),600.076,3936,Arthurs Seat
Port Phillip Bay Coastal Reserve (Com),600.076,3936,Dromana
Port Phillip Bay Coastal Reserve (Com),600.076,3936,Safety Beach
Port Phillip Bay Coastal Reserve (Com),600.076,3936,Arthurs Seat
Port Phillip Bay Coastal Reserve (Com),600.076,3936,Dromana
Port Phillip Bay Coastal Reserve (Com),600.076,3936,Safety Beach
Arthurs Seat State Park,566.061,3936,Arthurs Seat
Arthurs Seat State Park,566.061,3936,Dromana
Arthurs Seat State Park,566.061,3936,Safety Beach
Gresswell Forest (Part B) Nature Conservation Reserve,58.45,3087,Sassafras
Dandenong Police Paddocks Reserve,456.277,3175,Bangholme
Dandenong Police Paddocks Reserve,456.277,3175,Dandenong
Dandenong Police Paddocks Reserve,456.277,3175,Dandenong North
Dandenong Police Paddocks Reserve,456.277,3175,Dandenong South
Hochkins Ridge Nature Conservation Reserve,18.657,3136,Croydon
Hochkins Ridge Nature Conservation Reserve,18.657,3136,Croydon Hills
Hochkins Ridge Nature Conservation Reserve,18.657,3136,Croydon North
Hochkins Ridge Nature Conservation Reserve,18.657,3136,Croydon South
Kinglake National Park,23170.036,3763,Kinglake
Kinglake National Park,23170.036,3763,Kinglake
Kinglake National Park,23170.036,3763,Kinglake
Western Grasslands Nature Conservation Reserve,1385.674,3340,Balliang
Western Grasslands Nature Conservation Reserve,1385.674,3340,Balliang East
Western Grasslands Nature Conservation Reserve,1385.674,3340,Coimadai
Western Grasslands Nature Conservation Reserve,1385.674,3340,Hopetoun Park
Western Grasslands Nature Conservation Reserve,1385.674,3340,Long Forest
Western Grasslands Nature Conservation Reserve,1385.674,3340,Parwan
Western Grasslands Nature Conservation Reserve,1385.674,3340,Quandong
Western Grasslands Nature Conservation Reserve,1385.674,3340,Balliang
Western Grasslands Nature Conservation Reserve,1385.674,3340,Balliang East
Western Grasslands Nature Conservation Reserve,1385.674,3340,Coimadai
Western Grasslands Nature Conservation Reserve,1385.674,3340,Hopetoun Park
Western Grasslands Nature Conservation Reserve,1385.674,3340,Long Forest
Western Grasslands Nature Conservation Reserve,1385.674,3340,Parwan
Western Grasslands Nature Conservation Reserve,1385.674,3340,Quandong
Western Grasslands Nature Conservation Reserve,1385.674,3340,Balliang
Western Grasslands Nature Conservation Reserve,1385.674,3340,Balliang East
Western Grasslands Nature Conservation Reserve,1385.674,3340,Coimadai
Western Grasslands Nature Conservation Reserve,1385.674,3340,Hopetoun Park
Western Grasslands Nature Conservation Reserve,1385.674,3340,Long Forest
Western Grasslands Nature Conservation Reserve,1385.674,3340,Parwan
Western Grasslands Nature Conservation Reserve,1385.674,3340,Quandong
Melbourne Strategic Assessment Reserve,1290.216,3340,Balliang
Melbourne Strategic Assessment Reserve,1290.216,3340,Balliang East
Melbourne Strategic Assessment Reserve,1290.216,3340,Coimadai
Melbourne Strategic Assessment Reserve,1290.216,3340,Hopetoun Park
Melbourne Strategic Assessment Reserve,1290.216,3340,Long Forest
Melbourne Strategic Assessment Reserve,1290.216,3340,Parwan
Melbourne Strategic Assessment Reserve,1290.216,3340,Quandong
Melbourne Strategic Assessment Reserve,1290.216,3340,Balliang
Melbourne Strategic Assessment Reserve,1290.216,3340,Balliang East
Melbourne Strategic Assessment Reserve,1290.216,3340,Coimadai
Melbourne Strategic Assessment Reserve,1290.216,3340,Hopetoun Park
Melbourne Strategic Assessment Reserve,1290.216,3340,Long Forest
Melbourne Strategic Assessment Reserve,1290.216,3340,Parwan
Melbourne Strategic Assessment Reserve,1290.216,3340,Quandong
Melbourne Strategic Assessment Reserve,1290.216,3340,Balliang
Melbourne Strategic Assessment Reserve,1290.216,3340,Balliang East
Melbourne Strategic Assessment Reserve,1290.216,3340,Coimadai
Melbourne Strategic Assessment Reserve,1290.216,3340,Hopetoun Park
Melbourne Strategic Assessment Reserve,1290.216,3340,Long Forest
Melbourne Strategic Assessment Reserve,1290.216,3340,Parwan
Melbourne Strategic Assessment Reserve,1290.216,3340,Quandong
Melbourne Strategic Assessment Reserve,1290.216,3340,Balliang
Melbourne Strategic Assessment Reserve,1290.216,3340,Balliang East
Melbourne Strategic Assessment Reserve,1290.216,3340,Coimadai
Melbourne Strategic Assessment Reserve,1290.216,3340,Hopetoun Park
Melbourne Strategic Assessment Reserve,1290.216,3340,Long Forest
Melbourne Strategic Assessment Reserve,1290.216,3340,Parwan
Melbourne Strategic Assessment Reserve,1290.216,3340,Quandong
Warrandyte State Park,687.622,3115,Wonga Park
Warrandyte State Park,687.622,3115,Wonga Park
Warrandyte State Park,687.622,3115,Wonga Park
Kinglake National Park,23170.036,3763,Kinglake
Kinglake National Park,23170.036,3763,Kinglake
Kinglake National Park,23170.036,3763,Kinglake
Kinglake National Park,23170.036,3763,Kinglake
Yarra Ranges National Park,77240.895,3833,Baw Baw
Yarra Ranges National Park,77240.895,3833,Loch Valley
Yarra Ranges National Park,77240.895,3833,Noojee
Bunyip State Park,16646.352,3783,Gembrook
Bunyip State Park,16646.352,3783,Gembrook
Arthurs Seat State Park,566.061,3937,Red Hill
Arthurs Seat State Park,566.061,3937,Red Hill South
Bald Hill Nature Conservation Reserve,23.093,3937,Red Hill
Bald Hill Nature Conservation Reserve,23.093,3937,Red Hill South
Kangerong Nature Conservation Reserve,21.286,3937,Red Hill
Kangerong Nature Conservation Reserve,21.286,3937,Red Hill South
Kangerong Nature Conservation Reserve,21.286,3937,Red Hill
Kangerong Nature Conservation Reserve,21.286,3937,Red Hill South
Kangerong Nature Conservation Reserve,21.286,3937,Red Hill
Kangerong Nature Conservation Reserve,21.286,3937,Red Hill South
